Unnamed: 0,city,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
636,Austin,SemiSouth Laboratories,0,7/1/2000,6/1/2013,6/14/2005,10/22/2010,4.9562,10.3151,,,0,4,39000000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:36579,1,0,1,0,0,0,3,0,closed
750,Marlborough,Camiant,1,1/1/2003,,3/29/2005,1/11/2007,2.2411,4.0301,,,3,2,16100000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:43327,0,0,0,1,1,0,2.5,1,acquired
291,San Francisco,NuConomy,1,1/1/2006,,4/1/2007,2/1/2008,1.2466,2.0849,2.4986,5.3233,4,2,3300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1789,0,1,1,0,0,0,2,1,acquired
671,San Francisco,Flowtown,1,2/1/2009,,8/25/2010,8/25/2010,1.5616,1.5616,1.2438,1.7726,6,1,750000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:38339,0,1,0,0,0,0,9,1,acquired
90,Atlanta,GlobalCrypto,0,6/1/2006,7/6/2012,11/11/2008,11/11/2008,2.4493,2.4493,,,0,2,1000000,0,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:13410,1,1,0,0,0,0,2,0,closed
766,New York,Bioenvision,0,1/1/1996,8/13/2009,4/30/2007,4/30/2007,11.3342,11.3342,,,3,1,7410000,0,NY,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:43915,1,0,0,0,0,0,3,1,closed
653,San Jose,Teranetics,1,1/1/2000,,11/21/2006,5/27/2010,6.8932,10.4082,,,5,3,52800000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:37712,1,0,0,0,1,0,5.3333,1,acquired
587,Playa Vista,WebVisible,0,1/1/2001,10/1/2011,9/1/2005,2/11/2010,4.6685,9.1178,9.7534,12.8027,33,3,37000000,4,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:3288,0,0,1,1,1,0,1.3333,1,closed
7,San Francisco,GoodGuide,1,12/1/2007,,1/19/2009,8/26/2011,1.137,3.737,2.463,3.2164,14,3,14229998,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10179,0,0,1,1,0,0,3,1,acquired
596,Cupertino,ViVu,1,1/1/2009,,9/21/2009,6/9/2011,0.7205,2.4356,0.7671,2.7918,7,2,3000000,2,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:33869,0,0,1,1,0,0,2.5,1,acquired
356,New York,avVenta,1,1/1/2005,,1/14/2009,1/14/2009,4.0384,4.0384,6.0027,6.0027,10,1,20000000,1,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:21528,0,0,1,0,0,0,1,0,acquired
542,Providence,DiJiPOP,1,11/1/2008,,8/1/2009,12/6/2010,0.7479,2.0959,1.6548,2.0959,6,2,2000000,3,RI,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:30820,0,1,0,0,0,0,1.5,1,acquired
443,Washington,Layer 7 Technologies,1,1/1/2003,,10/26/2006,2/2/2009,3.8192,6.0932,9.0055,9.7726,3,2,19900000,2,DC,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:25782,1,0,0,1,0,0,2,1,acquired
487,San Francisco,DeliveryEdge,0,9/1/2006,4/1/2009,12/1/2007,12/1/2007,1.2493,1.2493,2.589,2.589,6,1,1500000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:278,0,0,0,0,0,0,1,0,closed
1050,San Francisco,Solmentum,0,7/1/2009,11/9/2011,7/1/2009,7/1/2009,0,0,1.2521,1.2521,4,1,325000,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:75500,0,1,0,0,0,0,4,0,closed
1009,San Francisco,Pipewise,0,9/1/2010,10/1/2012,2/17/2011,2/17/2011,0.463,0.463,1.2795,1.8192,16,1,3500000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:67806,0,0,1,0,0,0,5,1,closed
55,Seattle,GridNetworks,0,1/1/2004,8/17/2012,1/1/2006,5/20/2008,2.0027,4.3863,1.5836,4.1918,7,4,30000000,2,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1212,0,1,1,1,0,0,2,1,closed
560,Mountain View,MAP Pharmaceuticals,1,1/1/2003,,3/28/2007,3/28/2007,4.2384,4.2384,,,1,1,50000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31754,0,0,0,0,0,1,6,1,acquired
429,New York,"ORCA, Inc.",1,1/1/2008,,6/21/2009,6/21/2009,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:25307,0,0,1,0,0,0,3,1,acquired
307,Redwood City,Amobee,1,5/1/2005,,11/1/2006,3/1/2011,1.5041,5.8356,6.1699,8.3534,25,6,72000000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1870,1,0,1,1,1,1,2.3333,1,acquired
475,Monterey Park,KOTURA,1,1/1/2004,,9/7/2005,11/5/2009,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:27285,0,0,0,1,1,1,4.5,1,acquired
837,Plano,Auvitek International,0,3/1/2004,2/20/2011,5/9/2006,5/9/2006,2.189,2.189,,,32,1,9000000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:48640,0,0,0,1,0,0,4,1,closed
305,Mountain View,Outright,1,6/1/2008,,11/1/2008,11/18/2009,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:18470,0,0,1,0,0,0,3.5,1,acquired
354,Austin,Phurnace Software,1,1/1/2007,,9/11/2007,7/1/2008,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:21395,0,0,1,0,0,0,2,1,acquired
426,Pasadena,FastSoft,1,1/1/2006,,6/11/2007,9/4/2012,1.4411,6.6795,2,2,7,4,5965000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:25132,1,0,1,0,0,0,1,0,acquired
1032,Fremont,GrandCentral,1,4/1/2006,,1/1/2006,1/1/2006,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:72,0,0,1,0,0,0,1,0,acquired
261,Bingham Farms,Speedshape,0,1/1/2003,8/1/2013,2/20/2008,2/20/2008,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,MI,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:17429,1,0,0,0,0,0,1,0,closed
838,San Jose,BlueLithium,1,1/1/2004,,2/1/2005,2/1/2005,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:487,0,0,1,0,0,0,2,1,acquired
707,Chicago,Media Chaperone,0,1/1/2009,6/1/2013,1/14/2010,2/24/2011,1.0356,2.1479,1.5808,1.5808,2,2,1050000,1,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:40665,1,0,0,0,0,0,1,0,closed
523,New York,Giant Realm,1,1/1/2007,,3/1/2008,5/8/2008,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2972,0,0,1,0,0,0,2,1,acquired
303,Philadelphia,Invite Media,1,2/1/2007,,12/1/2007,12/1/2009,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:1832,0,1,1,0,0,0,1.6667,1,acquired
529,Mountain View,UpMo,0,1/1/2011,7/1/2013,12/13/2009,8/17/2011,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:30173,1,0,0,0,0,0,3,0,closed
267,Freedom,Appscio,0,1/1/2006,1/1/2011,3/20/2007,1/3/2009,1.2137,3.0082,,,4,2,7000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17512,0,0,1,0,0,0,2,0,closed
1098,Boston,Eons,0,1/1/2005,5/17/2012,4/1/2006,3/1/2007,1.2466,2.1616,2,3.8137,14,2,32000000,4,MA,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:833,0,0,1,1,0,0,3.5,1,closed
971,Cambridge,LocaModa,1,1/1/2007,,9/18/2007,3/25/2011,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:615,0,0,1,0,0,0,2,0,acquired
258,San Francisco,Meraki,1,4/1/2006,,12/1/2006,7/10/2012,0.6685,6.2795,2.7945,7.4493,16,5,80000000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1731,0,1,1,1,1,1,2.25,1,acquired
693,Austin,MPOWER Mobile,0,1/1/2005,6/8/2012,10/28/2009,10/28/2009,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:39755,1,0,0,0,0,0,1,1,closed
89,Seattle,Haute Secure,1,1/1/2006,,1/1/2007,3/9/2009,1,3.1863,2.4301,7.6247,5,2,2100000,3,WA,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:134,0,1,1,0,0,0,1.5,1,acquired
984,Bethesda,Intelliworks,1,12/1/2004,,2/14/2005,4/24/2009,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,MD,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:6313,0,0,1,1,1,1,2.5,1,acquired
27,Portland,Meridian,1,3/1/2011,,9/14/2011,8/30/2012,0.5397,1.5014,-14.1699,2.2082,6,2,1975000,2,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:107746,1,1,0,0,0,0,3,0,acquired
437,New York,Kluster,1,1/1/2008,,1/1/2008,1/1/2008,0,0,3.5918,4.326,0,1,1000000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2566,0,1,0,0,0,0,1,1,acquired
827,Allentown,International Battery,0,1/1/2008,3/1/2013,5/6/2010,5/6/2010,2.3452,2.3452,,,0,1,35000000,0,PA,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:47440,0,0,0,0,1,0,1,0,closed
770,New York,Jingle Networks,1,9/1/2005,,10/1/2005,12/28/2009,0.0822,4.326,3.663,5.611,12,7,88651133,5,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:44,1,1,1,1,1,1,3.1667,1,acquired
536,North Billerica,SemEquip,1,1/1/2000,,8/4/2005,8/4/2005,5.5945,5.5945,,,3,1,26000000,0,MA,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:30527,1,0,0,0,0,0,2,1,acquired
1096,Los Angeles,ItsGoinOn,0,5/1/2010,11/1/2011,1/1/2011,1/1/2011,0.6712,0.6712,0,0.7562,3,1,100000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:83176,0,1,0,0,0,0,1,0,closed
343,Denver,mSnap,1,6/1/2005,,6/1/2006,6/1/2006,1,1,3.811,4.9178,6,1,5000000,3,CO,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:20488,0,0,1,0,0,0,1,1,acquired
412,Duluth,Biofisica,0,1/1/2000,4/26/2012,10/31/2006,4/21/2008,6.8356,8.3096,,,5,2,7300000,0,GA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:24570,1,0,1,0,0,0,3,1,closed
344,Mountain View,Ardian,1,1/1/2003,,1/1/2005,3/23/2009,2.0027,6.2274,4.0027,10.7616,8,3,64080000,2,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:20506,0,0,1,1,1,0,4,1,acquired
1016,Providence,Tracelytics,1,7/1/2010,,11/3/2011,3/22/2012,1.3425,1.726,-0.0822,1.7205,8,2,5800000,2,RI,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:69279,0,1,1,0,0,0,4,1,acquired
389,San Francisco,Canopy Financial,0,1/1/2004,8/27/2009,1/1/2008,10/1/2009,4.0027,5.7534,5.9233,6,6,4,89500000,2,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:23192,0,0,0,1,1,0,1,1,closed
661,San Francisco,Kyte,1,12/1/2006,,7/1/2007,3/1/2012,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:38,0,1,1,1,0,0,3,1,acquired
1042,Waltham,Ounce Labs,1,10/1/2002,,6/8/2006,9/16/2008,3.6877,5.9644,,,7,2,13500000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:7376,1,0,0,0,1,0,2.5,1,acquired
185,Boxborough,Crossbeam Systems,1,1/1/2000,,5/8/2007,2/14/2008,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,MA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,c:16070,0,0,0,0,0,0,5.5,1,acquired
890,Redwood City,PacketHop,0,1/1/2002,1/4/2013,8/8/2005,8/8/2005,3.6027,3.6027,3.0027,3.0027,2,1,10000000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:53814,0,0,0,0,1,0,4,1,closed
891,Salt Lake City,Inaura,0,1/1/2007,7/19/2012,1/6/2005,1/6/2005,-1.9863,-1.9863,,,3,1,8500000,0,UT,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,c:53831,1,0,0,0,0,0,1,0,closed
405,The Woodlands,DynaPump,0,1/1/1992,11/12/2011,5/29/2008,5/29/2008,16.4192,16.4192,,,0,1,6000000,0,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:24040,0,0,0,1,0,0,3,0,closed
708,Palo Alto,Immunet Corporation,1,7/1/2008,,11/1/2009,11/1/2009,1.337,1.337,1.3479,1.3479,3,1,2000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:40762,0,0,1,0,0,0,2,1,acquired
1049,Austin,CopperEgg Corporation,1,6/1/2010,,7/12/2011,5/8/2012,1.1123,1.937,0,1.1123,3,2,4100000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:75008,0,0,1,0,0,0,1.5,1,acquired
330,Mountain View,Wink,1,8/19/2004,,1/1/2005,1/1/2005,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:197,0,0,1,0,0,0,2,1,acquired
544,San Francisco,PopularMedia,1,1/1/2003,,2/1/2007,7/28/2008,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:3087,0,0,0,1,1,0,2.5,1,acquired
383,San Francisco,Miyowa,1,4/14/2003,,9/4/2006,5/8/2008,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:23098,0,0,1,1,0,0,2,1,acquired
802,Burlington,Intrusic,0,1/1/2001,2/19/2007,4/25/2005,10/30/2006,4.3151,5.8301,,,1,2,16000000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45792,0,0,1,1,0,0,3,1,closed
646,Seattle,Dashwire,1,8/11/2006,,1/31/2009,12/28/2010,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:37215,1,0,1,0,0,0,1.6667,1,acquired
552,San Francisco,Reddit,1,1/1/2005,,6/1/2005,6/1/2005,0.4137,0.4137,6.8329,8.874,9,1,100000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:314,0,1,0,0,0,0,1,1,acquired
697,San Francisco,Pure Digital Technologies,1,9/1/2001,,1/1/2004,8/18/2008,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:3991,1,1,0,0,0,0,4,1,acquired
239,Alameda,Voxify,1,1/1/2001,,2/1/2005,4/21/2010,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16892,1,0,0,1,0,1,3.6667,1,acquired
672,Durham,EvoApp,0,1/1/2009,1/1/2013,10/15/2010,4/20/2012,1.7863,3.3014,2.0822,2.3288,8,3,3352194,2,NC,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:38460,0,1,1,0,0,0,9.5,0,closed
996,New York,Visual Revenue,1,3/1/2010,,7/28/2011,1/26/2012,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:64959,0,1,1,0,0,0,3,1,acquired
634,Redwood City,Calibra Medical,1,1/1/2004,,11/24/2009,4/15/2011,5.9014,7.2904,,,1,4,19800000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:36484,1,0,0,0,0,1,5,1,acquired
825,San Mateo,Offermatic,0,2/1/2010,6/1/2013,12/1/2010,3/9/2011,0.8301,1.0986,1.1014,1.1616,6,2,4500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:47270,0,1,1,0,0,0,3,1,closed
263,Needham,HiWired,1,1/1/2004,,1/1/2008,1/2/2008,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17433,1,0,0,1,0,0,1.5,1,acquired
119,Weston,DateMyFamily.com,0,11/11/2011,1/1/2013,12/1/2011,12/1/2011,0.0548,0.0548,0.0685,0.4,4,1,100000,2,FL,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,c:144687,0,1,0,0,0,0,1,0,closed
1004,Palo Alto,Hyperic,1,1/1/2004,,5/10/2006,6/5/2007,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6592,0,0,1,1,0,0,2,1,acquired
610,San Francisco,Optimal,1,1/1/2008,,1/1/2008,1/22/2013,0,5.063,5.0055,5.7945,10,3,7600000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:34545,0,0,1,1,0,0,5,1,acquired
246,Santa Barbara,SendMeHome.com,0,7/1/2008,6/4/2012,7/1/2008,7/1/2008,0,0,0.737,0.737,2,1,50000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:17030,0,1,0,0,0,0,2,0,closed
88,Palo Alto,Q-magic,0,2/1/2007,11/29/2011,1/1/2007,1/1/2007,-0.0849,-0.0849,,,3,1,650000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:13358,0,1,0,0,0,0,1,0,closed
22,Los Angeles,Geodelic Systems,0,1/1/2008,1/1/2011,12/1/2008,9/23/2010,0.9178,2.7288,2.4164,2.7288,8,3,10500000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:10610,1,0,1,1,0,0,2,1,closed
1014,Santa Monica,BlockBeacon,1,1/1/2012,,6/21/2012,6/21/2012,0.4712,0.4712,0,0.9178,12,1,500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:68470,0,1,0,0,0,0,1,0,acquired
8,Mountain View,PostPath,1,1/1/2003,,12/7/2004,1/16/2007,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10197,0,0,0,1,1,0,2.5,1,acquired
595,Santa Clara,Attune Systems,0,1/1/1999,2/12/2009,6/27/2006,11/14/2006,7.4904,7.874,7.0055,7.0055,6,2,18000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:33771,1,0,0,1,0,0,4,1,closed
757,San Francisco,TokBox,1,5/1/2007,,12/26/2007,11/15/2010,0.6548,3.5452,3.8438,6.5589,27,3,26000000,5,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:437,0,0,1,1,1,0,3.6667,1,acquired
175,Mountain View,Avega Systems,0,1/1/2005,1/1/2012,4/1/2007,1/13/2010,2.2466,5.0356,,,2,2,9500000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:15870,1,0,0,1,0,0,3,1,closed
336,Columbia,Heartscape,1,1/1/2000,10/15/2009,4/24/2007,4/24/2007,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:20062,0,0,0,1,0,0,1,1,acquired
493,Mountain View,PeerMe,0,1/1/2004,2/3/2009,1/1/2005,1/1/2005,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:281,0,0,1,0,0,0,3,0,closed
333,SPOKANE,Pacinian,0,4/1/2007,1/1/2012,12/1/2008,12/1/2008,1.6712,1.6712,,,3,1,350000,0,WA,0,0,0,0,1,hardware,0,0,0,0,0,0,0,0,0,1,c:19869,1,0,0,0,0,0,1,0,closed
1091,Burlington,neoSaej,0,1/1/2006,6/1/2013,3/29/2007,12/21/2010,1.2384,4.9726,1,1,1,5,13130000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:8251,1,0,1,0,0,0,2,1,closed
962,Seattle,Kiha Software,0,1/1/2008,8/1/2011,10/28/2010,10/28/2010,2.8247,2.8247,0,2.8219,1,1,20000000,2,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60243,0,0,1,0,0,0,1,0,closed
867,Cambridge,Vlingo,1,6/1/2006,,12/1/2006,9/16/2009,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:513,1,0,1,1,0,0,2,1,acquired
321,Maynard,Tizor Systems,1,1/1/2002,,9/12/2005,2/7/2006,3.6986,4.1041,,,4,2,15000000,0,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:19483,0,0,0,1,0,0,5,1,acquired
842,Frederick,Cerona Networks,0,1/1/2002,1/18/2012,4/21/2006,4/21/2006,4.3041,4.3041,,,0,1,2600000,0,MD,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:49341,0,0,1,0,0,0,1,0,closed
561,Fremont,Oorja Protonics,0,1/1/2004,10/16/2012,5/25/2006,1/11/2010,2.3973,6.0329,,,1,4,21470000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:31764,0,0,1,1,0,0,3.5,1,closed
876,Austin,Hurricane Party,0,5/1/2010,7/1/2012,5/1/2010,5/1/2010,0,0,0.274,0.863,5,1,20000,2,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:51969,0,1,0,0,0,0,1,0,closed
75,Sunnyvale,Minekey,0,1/1/2005,8/18/2012,12/1/2006,8/1/2007,1.9151,2.5808,2,6.9178,10,2,3600000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1284,0,1,1,0,0,0,1,0,closed
404,New York,Blip,1,5/1/2005,,3/1/2006,7/30/2012,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:24029,0,1,1,1,1,1,2,1,acquired
226,San Francisco,Fabkids,1,1/1/2012,,8/2/2012,8/2/2012,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:166772,0,0,1,0,0,0,2,0,acquired
954,Palo Alto,CafeBots,0,1/1/2010,10/1/2010,10/21/2010,10/21/2010,0.8027,0.8027,0,1.411,5,1,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59709,0,0,1,0,0,0,1,1,closed
50,San Diego,Avaak,1,1/1/2004,,10/3/2008,3/22/2010,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:11888,0,0,1,1,0,0,3.5,1,acquired
172,West Newfield,Newfield Design,0,1/1/2008,6/1/2013,5/14/2012,5/14/2012,4.3699,4.3699,,,0,1,662000,0,ME,0,0,0,0,1,manufacturing,0,0,0,0,0,0,0,0,0,1,c:158294,0,0,1,0,0,0,3,0,closed
938,New York,Savored,1,1/1/2010,,1/1/2010,1/10/2011,0,1.0247,2.0055,2.7315,12,2,3750000,2,NY,0,1,0,0,0,hospitality,0,0,0,0,0,0,0,0,0,1,c:58550,0,1,1,0,0,0,4,1,acquired
698,San Francisco,Digg,1,10/11/2004,,10/1/2005,7/12/2011,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:4,0,0,1,1,1,1,4.6667,1,acquired
128,Long Island City,Songza,1,11/1/2007,,9/19/2011,9/10/2013,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:1475,1,0,0,0,0,0,8,1,acquired
386,Redwood City,Bigfoot Networks,1,1/1/2006,,3/6/2006,11/17/2009,0.1753,3.8795,2,4.474,12,3,20750000,2,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:23134,1,0,1,1,0,0,2.3333,1,acquired
790,San Francisco,Kongregate,1,1/1/2006,,3/1/2007,7/2/2013,1.1616,7.5041,,,5,4,19000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:453,0,0,1,1,1,0,2,1,acquired
526,San Francisco,Powerset,1,10/1/2006,,5/1/2006,6/1/2007,-0.4192,0.6658,,,20,3,22500000,0,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:30,1,0,1,0,0,0,4,1,acquired
496,San Francisco,Kiptronic,1,5/1/2005,,11/1/2005,6/5/2008,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:282,0,1,1,1,0,0,2,1,acquired
986,Seattle,Cozi Group,0,3/3/2005,1/31/2013,12/1/2005,12/27/2012,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:6340,1,0,1,1,0,0,1.3333,1,closed
